epoch,seconds,loss_D,loss_D_real,loss_D_fake,loss_G,loss_G_GAN,loss_G_L1,val_mae,val_psnr,val_ssim
14,223.62,0.18193909536514963,0.18392762674817018,0.17995056209287474,24.71707089287894,0.6946012488433293,0.24022469477994102,0.1490755001703898,14.768436234521639,0.30614685714244844
15,230.03,0.1654405495950154,0.1666780700641019,0.1642030276890312,24.054749080113,0.6758008641856057,0.2337894829256194,0.1492842271924019,14.84774230052744,0.3079972960054874
16,213.99,0.11958949901163578,0.11955842644508397,0.11962057096617562,23.60954941340855,0.7389600051300866,0.22870589452130455,0.15084047305087248,14.710906421735139,0.30600423191984494
17,207.67,0.13846869154700212,0.1418546912925584,0.13508269382374627,23.374652562822614,0.7782569725598608,0.22596395611763,0.1506727973620097,14.662266929926677,0.3079437320431074
18,228.03,0.11540910750627517,0.11342214122414589,0.11739607469311782,23.117682320731028,0.792204350233078,0.2232547802584512,0.14965333938598632,14.813142864685835,0.30497583746910095
19,208.74,0.14080887750855514,0.1408405851572752,0.1407771695671337,22.632418632507324,0.7653693120394435,0.21867049442870276,0.14747431526581448,14.818220411546372,0.3097348600625992
20,205.08,0.12348305705402579,0.118535027174013,0.12843108669455564,22.479783303397042,0.7563388407230377,0.2172344467469624,0.14635889790952206,14.87754490387412,0.3034733017285665
21,264.82,0.14557337037154605,0.1550764241654958,0.13607031708317144,22.19567153113229,0.7498208233288356,0.21445850815091813,0.14697497139374416,14.885822059277801,0.2981802441179752
22,228.12,0.11878967082926205,0.11605482396802731,0.12152451737118619,21.709651388440815,0.8005861361111913,0.20909065391336168,0.14371495172381402,15.104369141021664,0.30722168162465097
23,241.0,0.18292557293815273,0.18380935782832758,0.18204178522740092,21.224940804072787,0.71688238126891,0.2050805839044707,0.14642534802357357,14.83175253901205,0.31043278276920316
24,214.47,0.09767086585717542,0.09580633342266083,0.0995353981054255,21.052487400599887,0.8105900157775198,0.2024189727646964,0.1481353028987845,14.749273484678314,0.29967561637361845
25,203.87,0.12103860223931925,0.12634273456143483,0.11573446994381291,21.214978912898474,0.7947011285594532,0.2042027799146516,0.14764167809238035,14.869023401049354,0.3041551535328229
26,205.37,0.10511821899563074,0.1092584669057812,0.1009779704734683,20.837685694013324,0.8072011166385242,0.2003048462527139,0.14263503427306812,15.120583858902638,0.30838125199079514
27,226.09,0.11241481833692107,0.11090704359646354,0.11392259299755096,20.552875137329103,0.8081535273364612,0.19744721629789896,0.14500000042219957,15.036988296788802,0.29761093432704605
28,257.52,0.1366561290408884,0.13525280893913338,0.13805944781218257,20.398755604880197,0.7424416763441903,0.19656313891921726,0.1496205265323321,14.716878892247234,0.29458808824419974
29,224.0,0.1404723079076835,0.14512135884059327,0.13582325628293412,20.26163003104074,0.7678712921483176,0.19493758721011026,0.14880104828625917,14.788035186323478,0.2953764493266741
30,208.48,0.1306475004447358,0.1380298995013748,0.12326510213315486,20.173067883082798,0.7311926907726697,0.19441874963896616,0.14961112160235643,14.597690097989151,0.28637397239605583
31,235.08,0.135750204165067,0.1418913385165589,0.1296090692015631,19.72376102719988,0.7340006726128715,0.18989760258368082,0.15158885158598423,14.589776897997261,0.29627987593412397
32,236.37,0.14199343009718826,0.16036818293588503,0.12361867747136525,19.7389799118042,0.7089685023895331,0.19030011530433383,0.14806144094715515,14.767141279262487,0.2945415809750557
33,294.62,0.1439626969397068,0.15735464708081315,0.13057074679860048,19.505533313751222,0.7476503755365099,0.18757883054869515,0.1476719002549847,14.802273641740838,0.29375141908725105
34,417.44,0.12442268912813494,0.1308650750932949,0.1179803022316524,19.43027147565569,0.7316804391997201,0.18698591270617076,0.14834443392852942,14.722875464024039,0.2961257052918275
35,239.14,0.12692396928157126,0.1291951421914356,0.12465279560003961,18.980631746564594,0.7484556238566126,0.18232175899403436,0.14592511511097353,14.929675683008425,0.29939742709199585
36,263.27,0.13282310300107514,0.14506917210029704,0.12057703270443848,19.159717982155936,0.7439922181623323,0.18415725720780238,0.14886899739503862,14.659790830906303,0.28634109819928805
37,260.42,0.13907680633877004,0.14784889492605413,0.13030471705964633,18.82147298540388,0.748643151990005,0.18072829799992698,0.1457575485110283,14.885822556178738,0.2989066203435262
38,236.85,0.12467032649687358,0.13253821201090302,0.11680244098284415,18.81848301206316,0.741574735726629,0.1807690837553569,0.1453594899425904,14.897841587490204,0.29883070041735965
39,273.27,0.14605755300394127,0.16383357207689966,0.128281533824546,18.581410190037317,0.7284373781510762,0.17852972745895385,0.15166747098167738,14.639185218321305,0.29264321898420653
40,189.39,0.13142214422779425,0.13966229696358953,0.12318199300872427,18.360109083993095,0.7370756624000413,0.17623033374547958,0.1493575159460306,14.549750945710477,0.29313917780915894
